file_name	sample_id	condition	patient_id	stim_type	cluster
Marrow2_13_LPS.fcs_spill_applied_Naive CD4+ T.txt	M2_13_LPS	stim	marrow2	LPS	Naive CD4+ T
Marrow2_13_LPS.fcs_spill_applied_Naive CD8+ T.txt	M2_13_LPS	stim	marrow2	LPS	Naive CD8+ T
Marrow2_13_LPS.fcs_spill_applied_NK.txt	M2_13_LPS	stim	marrow2	LPS	NK
Marrow2_13_LPS.fcs_spill_applied_Plasma cell.txt	M2_13_LPS	stim	marrow2	LPS	Plasma cell
Marrow2_13_LPS.fcs_spill_applied_Plasmacytoid DC.txt	M2_13_LPS	stim	marrow2	LPS	Plasmacytoid DC
Marrow2_13_LPS.fcs_spill_applied_Platelet.txt	M2_13_LPS	stim	marrow2	LPS	Platelet
Marrow2_13_LPS.fcs_spill_applied_Pre-B I.txt	M2_13_LPS	stim	marrow2	LPS	Pre-B I
Marrow2_13_LPS.fcs_spill_applied_Pre-B II.txt	M2_13_LPS	stim	marrow2	LPS	Pre-B II
Marrow2_14_PMAiono.fcs_spill_applied_CD11b- Monocyte.txt	M2_14_PMAiono	stim	marrow2	PMAiono	CD11b- Monocyte
Marrow2_14_PMAiono.fcs_spill_applied_CD11bhi Monocyte.txt	M2_14_PMAiono	stim	marrow2	PMAiono	CD11bhi Monocyte
Marrow2_14_PMAiono.fcs_spill_applied_CD11bmid Monocyte.txt	M2_14_PMAiono	stim	marrow2	PMAiono	CD11bmid Monocyte
Marrow2_14_PMAiono.fcs_spill_applied_CMP.txt	M2_14_PMAiono	stim	marrow2	PMAiono	CMP
Marrow2_14_PMAiono.fcs_spill_applied_Erythroblast.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Erythroblast
Marrow2_14_PMAiono.fcs_spill_applied_GMP.txt	M2_14_PMAiono	stim	marrow2	PMAiono	GMP
Marrow2_14_PMAiono.fcs_spill_applied_HSC.txt	M2_14_PMAiono	stim	marrow2	PMAiono	HSC
Marrow2_14_PMAiono.fcs_spill_applied_Immature B.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Immature B
Marrow2_14_PMAiono.fcs_spill_applied_Mature CD4+ T.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Memory CD4+ T
Marrow2_14_PMAiono.fcs_spill_applied_Mature CD8+ T.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Memory CD8+ T
Marrow2_14_PMAiono.fcs_spill_applied_Mature CD38lo B.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Mature CD38lo B
Marrow2_14_PMAiono.fcs_spill_applied_Mature CD38mid B.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Mature CD38mid B
Marrow2_14_PMAiono.fcs_spill_applied_Megakaryocyte.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Megakaryocyte
Marrow2_14_PMAiono.fcs_spill_applied_MEP.txt	M2_14_PMAiono	stim	marrow2	PMAiono	MEP
Marrow2_14_PMAiono.fcs_spill_applied_MPP.txt	M2_14_PMAiono	stim	marrow2	PMAiono	MPP
Marrow2_14_PMAiono.fcs_spill_applied_Myelocyte.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Myelocyte
Marrow2_14_PMAiono.fcs_spill_applied_Naive CD4+ T.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Naive CD4+ T
Marrow2_14_PMAiono.fcs_spill_applied_Naive CD8+ T.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Naive CD8+ T
Marrow2_14_PMAiono.fcs_spill_applied_NK.txt	M2_14_PMAiono	stim	marrow2	PMAiono	NK
Marrow2_14_PMAiono.fcs_spill_applied_Plasma cell.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Plasma cell
Marrow2_14_PMAiono.fcs_spill_applied_Plasmacytoid DC.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Plasmacytoid DC
Marrow2_14_PMAiono.fcs_spill_applied_Platelet.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Platelet
Marrow2_14_PMAiono.fcs_spill_applied_Pre-B I.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Pre-B I
Marrow2_14_PMAiono.fcs_spill_applied_Pre-B II.txt	M2_14_PMAiono	stim	marrow2	PMAiono	Pre-B II
Marrow2_15_PVO4.fcs_spill_applied_CD11b- Monocyte.txt	M2_15_PVO4	stim	marrow2	PVO4	CD11b- Monocyte
Marrow2_15_PVO4.fcs_spill_applied_CD11bhi Monocyte.txt	M2_15_PVO4	stim	marrow2	PVO4	CD11bhi Monocyte
Marrow2_15_PVO4.fcs_spill_applied_CD11bmid Monocyte.txt	M2_15_PVO4	stim	marrow2	PVO4	CD11bmid Monocyte
Marrow2_15_PVO4.fcs_spill_applied_CMP.txt	M2_15_PVO4	stim	marrow2	PVO4	CMP
Marrow2_15_PVO4.fcs_spill_applied_Erythroblast.txt	M2_15_PVO4	stim	marrow2	PVO4	Erythroblast
Marrow2_15_PVO4.fcs_spill_applied_GMP.txt	M2_15_PVO4	stim	marrow2	PVO4	GMP
Marrow2_15_PVO4.fcs_spill_applied_HSC.txt	M2_15_PVO4	stim	marrow2	PVO4	HSC
Marrow2_15_PVO4.fcs_spill_applied_Immature B.txt	M2_15_PVO4	stim	marrow2	PVO4	Immature B
Marrow2_15_PVO4.fcs_spill_applied_Mature CD4+ T.txt	M2_15_PVO4	stim	marrow2	PVO4	Memory CD4+ T
Marrow2_15_PVO4.fcs_spill_applied_Mature CD8+ T.txt	M2_15_PVO4	stim	marrow2	PVO4	Memory CD8+ T
Marrow2_15_PVO4.fcs_spill_applied_Mature CD38lo B.txt	M2_15_PVO4	stim	marrow2	PVO4	Mature CD38lo B
Marrow2_15_PVO4.fcs_spill_applied_Mature CD38mid B.txt	M2_15_PVO4	stim	marrow2	PVO4	Mature CD38mid B
Marrow2_15_PVO4.fcs_spill_applied_Megakaryocyte.txt	M2_15_PVO4	stim	marrow2	PVO4	Megakaryocyte
Marrow2_15_PVO4.fcs_spill_applied_MEP.txt	M2_15_PVO4	stim	marrow2	PVO4	MEP
Marrow2_15_PVO4.fcs_spill_applied_MPP.txt	M2_15_PVO4	stim	marrow2	PVO4	MPP
Marrow2_15_PVO4.fcs_spill_applied_Myelocyte.txt	M2_15_PVO4	stim	marrow2	PVO4	Myelocyte
Marrow2_15_PVO4.fcs_spill_applied_Naive CD4+ T.txt	M2_15_PVO4	stim	marrow2	PVO4	Naive CD4+ T
Marrow2_15_PVO4.fcs_spill_applied_Naive CD8+ T.txt	M2_15_PVO4	stim	marrow2	PVO4	Naive CD8+ T
Marrow2_15_PVO4.fcs_spill_applied_NK.txt	M2_15_PVO4	stim	marrow2	PVO4	NK
Marrow2_15_PVO4.fcs_spill_applied_Plasma cell.txt	M2_15_PVO4	stim	marrow2	PVO4	Plasma cell
Marrow2_15_PVO4.fcs_spill_applied_Plasmacytoid DC.txt	M2_15_PVO4	stim	marrow2	PVO4	Plasmacytoid DC
Marrow2_15_PVO4.fcs_spill_applied_Platelet.txt	M2_15_PVO4	stim	marrow2	PVO4	Platelet
Marrow2_15_PVO4.fcs_spill_applied_Pre-B I.txt	M2_15_PVO4	stim	marrow2	PVO4	Pre-B I
Marrow2_15_PVO4.fcs_spill_applied_Pre-B II.txt	M2_15_PVO4	stim	marrow2	PVO4	Pre-B II
Marrow2_16_SCF.fcs_spill_applied_CD11b- Monocyte.txt	M2_16_SCF	stim	marrow2	SCF	CD11b- Monocyte
Marrow2_16_SCF.fcs_spill_applied_CD11bhi Monocyte.txt	M2_16_SCF	stim	marrow2	SCF	CD11bhi Monocyte
Marrow2_16_SCF.fcs_spill_applied_CD11bmid Monocyte.txt	M2_16_SCF	stim	marrow2	SCF	CD11bmid Monocyte
Marrow2_16_SCF.fcs_spill_applied_CMP.txt	M2_16_SCF	stim	marrow2	SCF	CMP
Marrow2_16_SCF.fcs_spill_applied_Erythroblast.txt	M2_16_SCF	stim	marrow2	SCF	Erythroblast
Marrow2_16_SCF.fcs_spill_applied_GMP.txt	M2_16_SCF	stim	marrow2	SCF	GMP
Marrow2_16_SCF.fcs_spill_applied_HSC.txt	M2_16_SCF	stim	marrow2	SCF	HSC
Marrow2_16_SCF.fcs_spill_applied_Immature B.txt	M2_16_SCF	stim	marrow2	SCF	Immature B
Marrow2_16_SCF.fcs_spill_applied_Mature CD4+ T.txt	M2_16_SCF	stim	marrow2	SCF	Memory CD4+ T
Marrow2_16_SCF.fcs_spill_applied_Mature CD8+ T.txt	M2_16_SCF	stim	marrow2	SCF	Memory CD8+ T
Marrow2_16_SCF.fcs_spill_applied_Mature CD38lo B.txt	M2_16_SCF	stim	marrow2	SCF	Mature CD38lo B
Marrow2_16_SCF.fcs_spill_applied_Mature CD38mid B.txt	M2_16_SCF	stim	marrow2	SCF	Mature CD38mid B
Marrow2_16_SCF.fcs_spill_applied_Megakaryocyte.txt	M2_16_SCF	stim	marrow2	SCF	Megakaryocyte
Marrow2_16_SCF.fcs_spill_applied_MEP.txt	M2_16_SCF	stim	marrow2	SCF	MEP
Marrow2_16_SCF.fcs_spill_applied_MPP.txt	M2_16_SCF	stim	marrow2	SCF	MPP
Marrow2_16_SCF.fcs_spill_applied_Myelocyte.txt	M2_16_SCF	stim	marrow2	SCF	Myelocyte
Marrow2_16_SCF.fcs_spill_applied_Naive CD4+ T.txt	M2_16_SCF	stim	marrow2	SCF	Naive CD4+ T
Marrow2_16_SCF.fcs_spill_applied_Naive CD8+ T.txt	M2_16_SCF	stim	marrow2	SCF	Naive CD8+ T
Marrow2_16_SCF.fcs_spill_applied_NK.txt	M2_16_SCF	stim	marrow2	SCF	NK
Marrow2_16_SCF.fcs_spill_applied_Plasma cell.txt	M2_16_SCF	stim	marrow2	SCF	Plasma cell
Marrow2_16_SCF.fcs_spill_applied_Plasmacytoid DC.txt	M2_16_SCF	stim	marrow2	SCF	Plasmacytoid DC
Marrow2_16_SCF.fcs_spill_applied_Platelet.txt	M2_16_SCF	stim	marrow2	SCF	Platelet
Marrow2_16_SCF.fcs_spill_applied_Pre-B I.txt	M2_16_SCF	stim	marrow2	SCF	Pre-B I
Marrow2_16_SCF.fcs_spill_applied_Pre-B II.txt	M2_16_SCF	stim	marrow2	SCF	Pre-B II
Marrow2_17_TNFa.fcs_spill_applied_CD11b- Monocyte.txt	M2_17_TNFa	stim	marrow2	TNFa	CD11b- Monocyte
Marrow2_17_TNFa.fcs_spill_applied_CD11bhi Monocyte.txt	M2_17_TNFa	stim	marrow2	TNFa	CD11bhi Monocyte
Marrow2_17_TNFa.fcs_spill_applied_CD11bmid Monocyte.txt	M2_17_TNFa	stim	marrow2	TNFa	CD11bmid Monocyte
Marrow2_17_TNFa.fcs_spill_applied_CMP.txt	M2_17_TNFa	stim	marrow2	TNFa	CMP
Marrow2_17_TNFa.fcs_spill_applied_Erythroblast.txt	M2_17_TNFa	stim	marrow2	TNFa	Erythroblast
Marrow2_17_TNFa.fcs_spill_applied_GMP.txt	M2_17_TNFa	stim	marrow2	TNFa	GMP
Marrow2_17_TNFa.fcs_spill_applied_HSC.txt	M2_17_TNFa	stim	marrow2	TNFa	HSC
Marrow2_17_TNFa.fcs_spill_applied_Immature B.txt	M2_17_TNFa	stim	marrow2	TNFa	Immature B
Marrow2_17_TNFa.fcs_spill_applied_Mature CD4+ T.txt	M2_17_TNFa	stim	marrow2	TNFa	Memory CD4+ T
Marrow2_17_TNFa.fcs_spill_applied_Mature CD8+ T.txt	M2_17_TNFa	stim	marrow2	TNFa	Memory CD8+ T
Marrow2_17_TNFa.fcs_spill_applied_Mature CD38lo B.txt	M2_17_TNFa	stim	marrow2	TNFa	Mature CD38lo B
Marrow2_17_TNFa.fcs_spill_applied_Mature CD38mid B.txt	M2_17_TNFa	stim	marrow2	TNFa	Mature CD38mid B
Marrow2_17_TNFa.fcs_spill_applied_Megakaryocyte.txt	M2_17_TNFa	stim	marrow2	TNFa	Megakaryocyte
Marrow2_17_TNFa.fcs_spill_applied_MEP.txt	M2_17_TNFa	stim	marrow2	TNFa	MEP
Marrow2_17_TNFa.fcs_spill_applied_MPP.txt	M2_17_TNFa	stim	marrow2	TNFa	MPP
Marrow2_17_TNFa.fcs_spill_applied_Myelocyte.txt	M2_17_TNFa	stim	marrow2	TNFa	Myelocyte
Marrow2_17_TNFa.fcs_spill_applied_Naive CD4+ T.txt	M2_17_TNFa	stim	marrow2	TNFa	Naive CD4+ T
Marrow2_17_TNFa.fcs_spill_applied_Naive CD8+ T.txt	M2_17_TNFa	stim	marrow2	TNFa	Naive CD8+ T
Marrow2_17_TNFa.fcs_spill_applied_NK.txt	M2_17_TNFa	stim	marrow2	TNFa	NK
Marrow2_17_TNFa.fcs_spill_applied_Plasma cell.txt	M2_17_TNFa	stim	marrow2	TNFa	Plasma cell
Marrow2_17_TNFa.fcs_spill_applied_Plasmacytoid DC.txt	M2_17_TNFa	stim	marrow2	TNFa	Plasmacytoid DC
Marrow2_17_TNFa.fcs_spill_applied_Platelet.txt	M2_17_TNFa	stim	marrow2	TNFa	Platelet
Marrow2_17_TNFa.fcs_spill_applied_Pre-B I.txt	M2_17_TNFa	stim	marrow2	TNFa	Pre-B I
Marrow2_17_TNFa.fcs_spill_applied_Pre-B II.txt	M2_17_TNFa	stim	marrow2	TNFa	Pre-B II
Marrow2_18_TPO.fcs_spill_applied_CD11b- Monocyte.txt	M2_18_TPO	stim	marrow2	TPO	CD11b- Monocyte
Marrow2_18_TPO.fcs_spill_applied_CD11bhi Monocyte.txt	M2_18_TPO	stim	marrow2	TPO	CD11bhi Monocyte
Marrow2_18_TPO.fcs_spill_applied_CD11bmid Monocyte.txt	M2_18_TPO	stim	marrow2	TPO	CD11bmid Monocyte
Marrow2_18_TPO.fcs_spill_applied_CMP.txt	M2_18_TPO	stim	marrow2	TPO	CMP
Marrow2_18_TPO.fcs_spill_applied_Erythroblast.txt	M2_18_TPO	stim	marrow2	TPO	Erythroblast
Marrow2_18_TPO.fcs_spill_applied_GMP.txt	M2_18_TPO	stim	marrow2	TPO	GMP
Marrow2_18_TPO.fcs_spill_applied_HSC.txt	M2_18_TPO	stim	marrow2	TPO	HSC
Marrow2_18_TPO.fcs_spill_applied_Immature B.txt	M2_18_TPO	stim	marrow2	TPO	Immature B
Marrow2_18_TPO.fcs_spill_applied_Mature CD4+ T.txt	M2_18_TPO	stim	marrow2	TPO	Memory CD4+ T
Marrow2_18_TPO.fcs_spill_applied_Mature CD8+ T.txt	M2_18_TPO	stim	marrow2	TPO	Memory CD8+ T
Marrow2_18_TPO.fcs_spill_applied_Mature CD38lo B.txt	M2_18_TPO	stim	marrow2	TPO	Mature CD38lo B
Marrow2_18_TPO.fcs_spill_applied_Mature CD38mid B.txt	M2_18_TPO	stim	marrow2	TPO	Mature CD38mid B
Marrow2_18_TPO.fcs_spill_applied_Megakaryocyte.txt	M2_18_TPO	stim	marrow2	TPO	Megakaryocyte
Marrow2_18_TPO.fcs_spill_applied_MEP.txt	M2_18_TPO	stim	marrow2	TPO	MEP
Marrow2_18_TPO.fcs_spill_applied_MPP.txt	M2_18_TPO	stim	marrow2	TPO	MPP
Marrow2_18_TPO.fcs_spill_applied_Myelocyte.txt	M2_18_TPO	stim	marrow2	TPO	Myelocyte
Marrow2_18_TPO.fcs_spill_applied_Naive CD4+ T.txt	M2_18_TPO	stim	marrow2	TPO	Naive CD4+ T
Marrow2_18_TPO.fcs_spill_applied_Naive CD8+ T.txt	M2_18_TPO	stim	marrow2	TPO	Naive CD8+ T
Marrow2_18_TPO.fcs_spill_applied_NK.txt	M2_18_TPO	stim	marrow2	TPO	NK
Marrow2_18_TPO.fcs_spill_applied_Plasma cell.txt	M2_18_TPO	stim	marrow2	TPO	Plasma cell
Marrow2_18_TPO.fcs_spill_applied_Plasmacytoid DC.txt	M2_18_TPO	stim	marrow2	TPO	Plasmacytoid DC
Marrow2_18_TPO.fcs_spill_applied_Platelet.txt	M2_18_TPO	stim	marrow2	TPO	Platelet
Marrow2_18_TPO.fcs_spill_applied_Pre-B I.txt	M2_18_TPO	stim	marrow2	TPO	Pre-B I
Marrow2_18_TPO.fcs_spill_applied_Pre-B II.txt	M2_18_TPO	stim	marrow2	TPO	Pre-B II
Marrow2_19_DMSO.fcs_spill_applied_CD11b- Monocyte.txt	M2_19_DMSO	stim	marrow2	DMSO	CD11b- Monocyte
Marrow2_19_DMSO.fcs_spill_applied_CD11bhi Monocyte.txt	M2_19_DMSO	stim	marrow2	DMSO	CD11bhi Monocyte
Marrow2_19_DMSO.fcs_spill_applied_CD11bmid Monocyte.txt	M2_19_DMSO	stim	marrow2	DMSO	CD11bmid Monocyte
Marrow2_19_DMSO.fcs_spill_applied_CMP.txt	M2_19_DMSO	stim	marrow2	DMSO	CMP
Marrow2_19_DMSO.fcs_spill_applied_Erythroblast.txt	M2_19_DMSO	stim	marrow2	DMSO	Erythroblast
Marrow2_19_DMSO.fcs_spill_applied_GMP.txt	M2_19_DMSO	stim	marrow2	DMSO	GMP
Marrow2_19_DMSO.fcs_spill_applied_HSC.txt	M2_19_DMSO	stim	marrow2	DMSO	HSC
Marrow2_19_DMSO.fcs_spill_applied_Immature B.txt	M2_19_DMSO	stim	marrow2	DMSO	Immature B
Marrow2_19_DMSO.fcs_spill_applied_Mature CD4+ T.txt	M2_19_DMSO	stim	marrow2	DMSO	Memory CD4+ T
Marrow2_19_DMSO.fcs_spill_applied_Mature CD8+ T.txt	M2_19_DMSO	stim	marrow2	DMSO	Memory CD8+ T
Marrow2_19_DMSO.fcs_spill_applied_Mature CD38lo B.txt	M2_19_DMSO	stim	marrow2	DMSO	Mature CD38lo B
Marrow2_19_DMSO.fcs_spill_applied_Mature CD38mid B.txt	M2_19_DMSO	stim	marrow2	DMSO	Mature CD38mid B
Marrow2_19_DMSO.fcs_spill_applied_Megakaryocyte.txt	M2_19_DMSO	stim	marrow2	DMSO	Megakaryocyte
Marrow2_19_DMSO.fcs_spill_applied_MEP.txt	M2_19_DMSO	stim	marrow2	DMSO	MEP
Marrow2_19_DMSO.fcs_spill_applied_MPP.txt	M2_19_DMSO	stim	marrow2	DMSO	MPP
Marrow2_19_DMSO.fcs_spill_applied_Myelocyte.txt	M2_19_DMSO	stim	marrow2	DMSO	Myelocyte
Marrow2_19_DMSO.fcs_spill_applied_Naive CD4+ T.txt	M2_19_DMSO	stim	marrow2	DMSO	Naive CD4+ T
Marrow2_19_DMSO.fcs_spill_applied_Naive CD8+ T.txt	M2_19_DMSO	stim	marrow2	DMSO	Naive CD8+ T
Marrow2_19_DMSO.fcs_spill_applied_NK.txt	M2_19_DMSO	stim	marrow2	DMSO	NK
Marrow2_19_DMSO.fcs_spill_applied_Plasma cell.txt	M2_19_DMSO	stim	marrow2	DMSO	Plasma cell
Marrow2_19_DMSO.fcs_spill_applied_Plasmacytoid DC.txt	M2_19_DMSO	stim	marrow2	DMSO	Plasmacytoid DC
Marrow2_19_DMSO.fcs_spill_applied_Platelet.txt	M2_19_DMSO	stim	marrow2	DMSO	Platelet
Marrow2_19_DMSO.fcs_spill_applied_Pre-B I.txt	M2_19_DMSO	stim	marrow2	DMSO	Pre-B I
Marrow2_19_DMSO.fcs_spill_applied_Pre-B II.txt	M2_19_DMSO	stim	marrow2	DMSO	Pre-B II
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_CD11b- Monocyte.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	CD11b- Monocyte
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_CD11bhi Monocyte.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	CD11bhi Monocyte
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_CD11bmid Monocyte.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	CD11bmid Monocyte
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_CMP.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	CMP
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Erythroblast.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Erythroblast
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_GMP.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	GMP
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_HSC.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	HSC
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Immature B.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Immature B
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Mature CD4+ T.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Memory CD4+ T
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Mature CD8+ T.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Memory CD8+ T
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Mature CD38lo B.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Mature CD38lo B
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Mature CD38mid B.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Mature CD38mid B
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Megakaryocyte.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Megakaryocyte
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_MEP.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	MEP
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_MPP.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	MPP
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Myelocyte.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Myelocyte
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Naive CD4+ T.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Naive CD4+ T
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Naive CD8+ T.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Naive CD8+ T
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_NK.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	NK
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Plasma cell.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Plasma cell
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Plasmacytoid DC.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Plasmacytoid DC
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Platelet.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Platelet
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Pre-B I.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Pre-B I
Marrow2_20_Dasatinib+Basal.fcs_spill_applied_Marrow2_20_Dasatinib+Basal.fcs - Marrow2_20_Dasatinib+Basal.fcs_Pre-B II.txt	M2_20_Dasatinib_Basal	stim	marrow2	Dasatinib_Basal	Pre-B II
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_CD11b- Monocyte.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	CD11b- Monocyte
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_CD11bhi Monocyte.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	CD11bhi Monocyte
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_CD11bmid Monocyte.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	CD11bmid Monocyte
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_CMP.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	CMP
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Erythroblast.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Erythroblast
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_GMP.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	GMP
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_HSC.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	HSC
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Immature B.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Immature B
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Mature CD4+ T.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Memory CD4+ T
